1, 128, 0.016416, 8.851949, 0.006409, 1.299211, 0.003220, 4.099627, 0.021936, 0.006409, 1.299211, 0.003220, 4.099627, 0.021936
16, 512, 0.030462, 9.203727, 0.032502, 1.334937, 0.125049, 4.482842, 0.402400, 0.020778, 1.327781, 0.121497, 4.477182, 0.377296
128, 512, 0.049453, 4.334250, 0.023873, 1.099937, 0.946421, 2.754881, 2.244277, 0.020412, 1.095832, 0.943589, 2.751865, 2.239468
256, 2048, 0.060345, 15.695958, 0.027362, 3.150652, 1.938302, 9.014750, 4.909870, 0.024605, 3.139746, 1.931679, 9.008256, 4.899148
8, 512, 0.034493, 17.542932, 0.025777, 2.486981, 0.071732, 8.357395, 0.216246, 0.019195, 2.478456, 0.068181, 8.351105, 0.196601
256, 512, 0.055948, 7.105698, 0.022720, 1.965435, 1.887579, 4.868066, 4.611868, 0.020670, 1.961806, 1.885135, 4.865311, 4.608381
128, 2048, 0.052367, 21.467960, 0.028912, 3.370549, 0.951302, 11.215736, 3.007340, 0.024515, 3.357491, 0.942124, 11.209545, 2.992834
4, 512, 0.022060, 34.644160, 0.063669, 4.864557, 0.042049, 16.425956, 0.174803, 0.020884, 4.859216, 0.039602, 16.421193, 0.098490
64, 2048, 0.033108, 36.848133, 0.032340, 5.349565, 0.519232, 17.913672, 1.505284, 0.024420, 5.336271, 0.505041, 17.901752, 1.486290
2, 512, 0.019796, 68.876290, 0.029409, 9.673270, 0.027742, 32.651866, 0.093315, 0.021054, 9.660170, 0.025869, 32.638156, 0.056190
32, 2048, 0.032208, 70.555206, 0.032196, 9.941297, 0.271732, 33.615990, 0.808609, 0.023931, 9.913037, 0.249437, 33.600050, 0.764522
1, 512, 0.015287, 137.442349, 0.007024, 19.269501, 0.003433, 65.138950, 0.031554, 0.007024, 19.269501, 0.003433, 65.138950, 0.031554
16, 2048, 0.036846, 139.567014, 0.065922, 19.526311, 0.172794, 66.119752, 0.507097, 0.033694, 19.490692, 0.139634, 66.091212, 0.455207
512, 512, 0.057971, 13.333023, 0.022519, 3.868080, 3.827159, 9.296601, 9.168249, 0.020717, 3.865352, 3.825145, 9.293998, 9.165343
512, 2048, 0.076907, 17.946441, 0.027933, 4.477504, 3.868720, 11.612476, 9.557528, 0.025713, 4.468121, 3.863405, 11.606360, 9.549112
8, 2048, 0.035112, 278.212038, 0.095251, 38.947923, 0.169898, 131.562204, 0.339743, 0.049505, 38.903250, 0.123825, 131.519417, 0.282553
4, 2048, 0.024951, 555.597810, 0.142334, 77.710662, 0.101135, 262.752327, 0.313223, 0.053789, 77.589078, 0.084111, 262.630982, 0.175801
2, 2048, 0.020603, 1110.600358, 0.129737, 155.363323, 0.266495, 525.187290, 0.207688, 0.060140, 155.316417, 0.072753, 525.041036, 0.127072
1, 2048, 0.016114, 2220.519448, 0.025998, 310.349524, 0.010151, 1049.855814, 0.088435, 0.025998, 310.349524, 0.010151, 1049.855814, 0.088435
1024, 2048, 0.084810, 28.705652, 0.027933, 8.129758, 7.823086, 19.557013, 18.527481, 0.025788, 8.119744, 7.817020, 19.551208, 18.521105
256, 8192, 0.096132, 146.634329, 0.076035, 21.141201, 2.059615, 71.551222, 6.002131, 0.067427, 21.099713, 2.035845, 71.516965, 5.963029
128, 8192, 0.061383, 280.935697, 0.099634, 39.452532, 1.245381, 134.260460, 3.233384, 0.079805, 39.383999, 1.219669, 134.209347, 3.163105
512, 8192, 0.105557, 85.653087, 0.048525, 13.521716, 3.978663, 44.848544, 12.086810, 0.044077, 13.488421, 3.960206, 44.828696, 12.053493
64, 8192, 0.044203, 554.751705, 0.113264, 77.106912, 0.765092, 263.750389, 1.731717, 0.067693, 77.034360, 0.663330, 263.668973, 1.622845
32, 8192, 0.042808, 1105.670143, 0.131210, 153.279650, 0.580417, 525.222307, 1.206615, 0.069898, 153.186832, 0.387843, 525.045291, 0.976951
16, 8192, 0.056998, 2208.763862, 0.306782, 305.923874, 0.542673, 1048.927685, 0.859231, 0.069218, 305.800358, 0.255641, 1048.635691, 0.559703
