128, 512, 0.098900, 4.434817, 0.001877, 1.135786, 0.982833, 2.840614, 2.328955, 0.001519, 1.131420, 0.979291, 2.838044, 2.325120
32, 512, 0.054906, 5.323412, 0.001746, 0.868095, 0.263427, 2.754131, 0.711637, 0.001482, 0.858046, 0.254098, 2.750785, 0.699387
256, 512, 0.101213, 7.609795, 0.001971, 2.138520, 2.060362, 5.221250, 4.964144, 0.001538, 2.133761, 2.056914, 5.218113, 4.960516
1, 128, 0.016360, 8.850328, 0.001041, 1.301396, 0.005399, 4.100456, 0.022356, 0.001041, 1.301396, 0.005399, 4.100456, 0.022356
16, 512, 0.050607, 9.175830, 0.001763, 1.356074, 0.149301, 4.454996, 0.384478, 0.001521, 1.341921, 0.134840, 4.451406, 0.348698
512, 512, 0.134278, 14.335837, 0.001980, 4.121193, 4.079649, 10.069276, 9.940779, 0.001518, 4.116430, 4.076161, 10.066087, 9.937515
8, 512, 0.031822, 17.531328, 0.001734, 2.498005, 0.083084, 8.356865, 0.222563, 0.001611, 2.485483, 0.072282, 8.350546, 0.195427
256, 2048, 0.144354, 15.889665, 0.004672, 3.275715, 2.063934, 9.105228, 4.997976, 0.003216, 3.266040, 2.057983, 9.099096, 4.989878
128, 2048, 0.110890, 21.290122, 0.004774, 3.446220, 1.026535, 10.986668, 2.778220, 0.003061, 3.432271, 1.016572, 10.979589, 2.761850
4, 512, 0.023880, 34.652849, 0.001830, 4.921209, 0.098653, 16.433409, 0.169120, 0.001606, 4.869529, 0.046285, 16.428904, 0.100133
512, 2048, 0.202505, 18.058470, 0.004727, 4.713615, 4.105199, 11.512748, 9.457200, 0.003109, 4.700980, 4.096126, 11.507192, 9.449084
64, 2048, 0.096319, 36.778527, 0.004920, 5.382951, 0.548851, 17.834357, 1.425904, 0.003054, 5.361222, 0.529807, 17.828288, 1.410187
2, 512, 0.021302, 68.820094, 0.001823, 9.678540, 0.042047, 32.596198, 0.088263, 0.001616, 9.667292, 0.028092, 32.590343, 0.058160
32, 2048, 0.066328, 70.603617, 0.022802, 10.009517, 0.332019, 33.598907, 0.773576, 0.009228, 9.972407, 0.302394, 33.580651, 0.740425
512, 8192, 0.549215, 85.638957, 0.079439, 13.986577, 4.405823, 44.367252, 11.484518, 0.063166, 13.912194, 4.376463, 44.305436, 11.453090
1, 512, 0.036285, 137.535620, 0.001183, 19.295838, 0.005698, 65.183617, 0.032903, 0.001183, 19.295838, 0.005698, 65.183617, 0.032903
16, 2048, 0.058685, 139.633889, 0.024271, 19.624027, 0.229368, 66.105188, 0.495249, 0.013695, 19.582205, 0.199195, 66.079676, 0.440627
256, 8192, 0.314990, 146.751049, 0.085632, 21.509611, 2.417506, 71.286116, 5.753628, 0.061622, 21.455398, 2.382508, 71.249951, 5.716669
8, 2048, 0.038451, 278.161413, 0.011005, 38.958711, 0.162807, 131.575674, 0.346118, 0.006569, 38.893417, 0.132561, 131.535345, 0.279636
128, 8192, 0.212376, 280.834427, 0.080269, 39.531870, 1.345818, 134.042321, 2.998215, 0.040199, 39.456230, 1.268440, 133.984122, 2.913157
4, 2048, 0.029200, 555.572993, 0.011353, 77.872914, 0.272316, 262.742335, 0.306146, 0.006470, 77.593526, 0.090382, 262.640870, 0.175852
64, 8192, 0.137828, 554.876938, 0.067521, 77.154174, 0.803835, 263.817290, 1.756471, 0.018751, 77.070622, 0.697194, 263.722282, 1.660234
32, 8192, 0.092177, 1105.713085, 0.047862, 153.365069, 0.640810, 525.216283, 1.158771, 0.012099, 153.209768, 0.409748, 525.035281, 0.970054
2, 2048, 0.021553, 1110.531960, 0.010862, 155.312683, 0.196507, 525.064351, 0.247380, 0.006626, 155.243494, 0.079741, 525.013117, 0.132756
16, 8192, 0.084279, 2208.796328, 0.027934, 305.986906, 0.504230, 1049.076460, 1.012309, 0.011231, 305.678003, 0.266458, 1048.681043, 0.560276
1, 2048, 0.016968, 2220.227974, 0.005784, 310.363902, 0.021227, 1049.723213, 0.092630, 0.005784, 310.363902, 0.021227, 1049.723213, 0.092630
